sample_id,study_accession,body_site,modality,source,pipeline
MGYS00002360:ERR441049,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441050,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441051,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441052,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441053,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441054,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441055,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441056,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441057,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441058,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441059,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441060,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441061,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441062,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441063,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441064,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441065,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441066,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441067,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441068,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441069,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441070,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441071,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441072,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441073,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441074,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441075,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441076,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441077,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441078,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441079,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441080,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441081,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441082,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441083,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441084,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441085,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441086,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441087,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441088,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441089,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441090,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441091,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441092,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441093,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441094,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441095,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441096,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441097,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441098,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441099,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441100,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441101,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441102,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441103,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441104,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441105,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441106,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441107,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441108,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441109,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441110,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441111,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441112,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441113,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441114,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441115,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441116,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441117,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441118,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441119,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441120,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441121,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441122,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441123,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441124,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441125,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441126,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441127,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441128,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441129,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441130,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441131,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441132,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441133,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441134,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441135,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441136,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441137,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441138,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441139,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441140,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441141,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441142,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441143,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441144,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441145,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441146,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441147,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441148,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441149,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441150,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441151,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441152,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441153,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441154,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441155,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441156,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441157,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441158,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441159,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441160,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441161,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441162,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441163,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441164,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441165,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441166,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441167,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441168,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441169,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441170,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441171,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441172,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441173,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441174,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441175,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441176,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441177,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441178,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441179,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441180,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441181,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441182,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441183,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441184,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441185,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441186,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441187,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441188,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441189,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441190,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441191,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441192,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441193,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441194,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441195,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441196,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441197,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441198,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441199,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441200,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441201,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441202,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441203,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441204,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441205,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441206,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441207,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441208,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441209,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441210,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441211,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441212,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441213,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441214,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441215,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441216,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441217,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441218,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441219,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441220,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441221,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441222,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441223,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441224,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441225,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441226,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441227,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441228,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441229,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441230,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441231,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441232,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441233,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441234,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441235,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441236,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441237,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441238,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441239,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441240,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441241,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441242,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441243,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441244,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441245,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441246,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441247,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441248,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441249,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441250,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441251,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441252,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441253,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441254,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441255,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441256,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441257,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441258,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441259,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441260,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441261,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441262,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441263,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441264,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441265,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441266,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441267,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441268,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441269,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441270,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441271,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441272,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441273,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441274,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441275,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441276,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441277,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441278,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441279,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441280,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441281,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441282,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441283,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441284,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441285,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441286,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441287,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441288,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441289,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441290,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441291,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441292,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441293,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441294,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441295,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441296,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441297,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441298,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441299,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441300,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441301,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441302,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441303,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441304,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441305,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441306,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441307,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441308,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441309,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441310,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441311,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441312,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441313,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441314,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441315,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441316,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441317,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441318,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441319,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441320,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441321,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441322,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441323,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441324,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441325,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441326,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441327,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441328,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441329,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441330,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441331,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441332,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441333,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441334,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441335,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441336,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441337,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441338,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441339,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441340,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441341,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441342,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441343,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441344,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441345,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441346,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441347,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441348,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441349,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441350,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441351,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441352,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441353,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441354,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441355,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441356,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441357,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441358,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441359,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441360,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441361,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441362,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441363,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441364,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441365,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441366,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441367,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441368,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441369,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441370,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441371,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441372,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
MGYS00002360:ERR441373,MGYS00002360,oral,16S,MGnify_full,MGnify SSU
